accident_id,easting,northing,has_coords,accident_date,year,month,weekday,hour,time_24h,num_vehicles,vehicles_bin,num_casualties,road_class,road_surface,lighting_conditions,weather_conditions,severity,casualty_severity
3AA1713,426811,429065,True,2016-10-10,2016,10,Monday,17,1730,2,2,1,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AA1830,426136,428967,True,2016-10-20,2016,10,Thursday,22,2218,1,1,1,Unclassified,Dry,Darkness: no street lighting,Unknown,Slight,Slight
3AB0314,424784,437960,True,2016-10-11,2016,10,Tuesday,9,918,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3AB0467,431826,435623,True,2016-10-11,2016,10,Tuesday,10,1055,2,2,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3AB0707,426647,433496,True,2016-10-11,2016,10,Tuesday,13,1315,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AB0707,426647,433496,True,2016-10-11,2016,10,Tuesday,13,1315,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AB0726,422069,433180,True,2016-10-11,2016,10,Tuesday,12,1245,1,1,1,B,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3AB1043,426991,427914,True,2016-10-11,2016,10,Tuesday,16,1605,3,3+,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3AB1304,430115,434221,True,2016-10-11,2016,10,Tuesday,18,1800,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AB1405,423374,437432,True,2016-10-11,2016,10,Tuesday,17,1705,2,2,1,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3AC1035,431457,434590,True,2016-10-12,2016,10,Wednesday,16,1610,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3AD0174,426936,443904,True,2016-10-13,2016,10,Thursday,5,530,1,1,1,Unclassified,Wet / Damp,Darkness: no street lighting,Raining without high winds,Slight,Slight
3AD0263,423481,437594,True,2016-10-13,2016,10,Thursday,8,833,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AD0306,427469,433688,True,2016-10-13,2016,10,Thursday,8,800,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3AD0479,432185,431000,True,2016-10-13,2016,10,Thursday,11,1114,2,2,1,B,Dry,Daylight: street lights present,Unknown,Slight,Slight
3AD0563,430033,434159,True,2016-10-13,2016,10,Thursday,10,1056,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3AD0701,424076,434514,True,2016-10-13,2016,10,Thursday,13,1333,1,1,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3AD0848,422889,437518,True,2016-10-13,2016,10,Thursday,14,1450,4,3+,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3AD1015,429137,435242,True,2016-10-13,2016,10,Thursday,16,1605,2,2,2,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3AD1015,429137,435242,True,2016-10-13,2016,10,Thursday,16,1605,2,2,2,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3AD1157,430850,435449,True,2016-10-13,2016,10,Thursday,17,1717,2,2,6,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Serious,Serious
3AD1157,430850,435449,True,2016-10-13,2016,10,Thursday,17,1717,2,2,6,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AD1157,430850,435449,True,2016-10-13,2016,10,Thursday,17,1717,2,2,6,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AD1157,430850,435449,True,2016-10-13,2016,10,Thursday,17,1717,2,2,6,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AD1157,430850,435449,True,2016-10-13,2016,10,Thursday,17,1717,2,2,6,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AD1157,430850,435449,True,2016-10-13,2016,10,Thursday,17,1717,2,2,6,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AD1358,434644,434313,True,2016-10-13,2016,10,Thursday,18,1856,1,1,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3AD1575,418155,442420,True,2016-10-13,2016,10,Thursday,20,2049,2,2,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3AE0209,424467,437099,True,2016-10-14,2016,10,Friday,7,700,2,2,1,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Serious,Serious
3AE0267,430392,432168,True,2016-10-14,2016,10,Friday,8,815,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AE0273,430263,431947,True,2016-10-14,2016,10,Friday,8,823,3,3+,2,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AE0273,430263,431947,True,2016-10-14,2016,10,Friday,8,823,3,3+,2,Motorway,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3AE0276,419439,445089,True,2016-10-14,2016,10,Friday,8,825,2,2,2,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3AE0276,419439,445089,True,2016-10-14,2016,10,Friday,8,825,2,2,2,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3AE0425,425697,432088,True,2016-10-13,2016,10,Thursday,15,1515,1,1,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AE0501,431387,428096,True,2016-10-02,2016,10,Sunday,8,800,1,1,1,Unclassified,Wet / Damp,Daylight: street lights present,Unknown,Serious,Serious
3AE0966,422271,433453,True,2016-10-14,2016,10,Friday,11,1100,1,1,1,B,Dry,Daylight: street lights present,Unknown,Slight,Slight
3AE1165,428987,432348,True,2016-10-14,2016,10,Friday,17,1710,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3AE1458,426832,438715,True,2016-10-14,2016,10,Friday,19,1925,2,2,1,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AF0590,420590,433819,True,2016-10-15,2016,10,Saturday,10,1050,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AF0590,420590,433819,True,2016-10-15,2016,10,Saturday,10,1050,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AF0903,431832,435632,True,2016-10-15,2016,10,Saturday,14,1414,3,3+,3,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AF0903,431832,435632,True,2016-10-15,2016,10,Saturday,14,1414,3,3+,3,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AF0903,431832,435632,True,2016-10-15,2016,10,Saturday,14,1414,3,3+,3,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AF1482,429255,438589,True,2016-10-15,2016,10,Saturday,19,1906,2,2,4,A,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
3AF1482,429255,438589,True,2016-10-15,2016,10,Saturday,19,1906,2,2,4,A,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
3AF1482,429255,438589,True,2016-10-15,2016,10,Saturday,19,1906,2,2,4,A,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
3AF1482,429255,438589,True,2016-10-15,2016,10,Saturday,19,1906,2,2,4,A,Dry,Darkness: street lights present and lit,Unknown,Slight,Slight
3AG0510,440606,448125,True,2016-10-16,2016,10,Sunday,12,1200,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3AG0599,430218,434371,True,2016-10-16,2016,10,Sunday,10,1039,2,2,4,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3AG0599,430218,434371,True,2016-10-16,2016,10,Sunday,10,1039,2,2,4,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3AG0599,430218,434371,True,2016-10-16,2016,10,Sunday,10,1039,2,2,4,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Slight,Slight
3AG0599,430218,434371,True,2016-10-16,2016,10,Sunday,10,1039,2,2,4,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Serious,Serious
3AG1321,421708,435106,True,2016-10-16,2016,10,Sunday,17,1735,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AH0238,428427,428662,True,2016-10-17,2016,10,Monday,8,830,3,3+,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AH1012,435318,439376,True,2016-10-17,2016,10,Monday,16,1615,1,1,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AI0424,422723,437829,True,2016-10-18,2016,10,Tuesday,10,1026,1,1,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AI0512,429961,431811,True,2016-10-18,2016,10,Tuesday,11,1131,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AI0999,424139,428159,True,2016-10-18,2016,10,Tuesday,16,1610,2,2,2,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AI0999,424139,428159,True,2016-10-18,2016,10,Tuesday,16,1610,2,2,2,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AI1210,426046,428250,True,2016-10-18,2016,10,Tuesday,16,1610,2,2,1,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AJ0450,429776,438891,True,2016-10-19,2016,10,Wednesday,14,1440,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AJ0508,440117,439660,True,2016-10-19,2016,10,Wednesday,11,1150,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AJ0659,425467,432874,True,2016-10-15,2016,10,Saturday,14,1420,2,2,4,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AJ0659,425467,432874,True,2016-10-15,2016,10,Saturday,14,1420,2,2,4,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AJ0659,425467,432874,True,2016-10-15,2016,10,Saturday,14,1420,2,2,4,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AJ0659,425467,432874,True,2016-10-15,2016,10,Saturday,14,1420,2,2,4,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AJ0978,428896,425982,True,2016-10-19,2016,10,Wednesday,15,1545,4,3+,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AJ0978,428896,425982,True,2016-10-19,2016,10,Wednesday,15,1545,4,3+,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AJ1322,427421,435989,True,2016-10-19,2016,10,Wednesday,19,1900,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AJ1419,432548,434901,True,2016-10-19,2016,10,Wednesday,19,1946,1,1,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Serious,Serious
3AJ1442,432437,433773,True,2016-10-19,2016,10,Wednesday,19,1958,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AK0298,431805,435832,True,2016-10-20,2016,10,Thursday,8,800,2,2,3,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AK0298,431805,435832,True,2016-10-20,2016,10,Thursday,8,800,2,2,3,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AK0298,431805,435832,True,2016-10-20,2016,10,Thursday,8,800,2,2,3,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AK0502,434070,428866,True,2016-10-20,2016,10,Thursday,7,700,1,1,1,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AK0616,428129,430352,True,2016-10-20,2016,10,Thursday,6,645,2,2,1,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AK0900,429663,433431,True,2016-10-20,2016,10,Thursday,11,1115,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AK1016,426433,433303,True,2016-10-20,2016,10,Thursday,15,1527,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AK1016,426433,433303,True,2016-10-20,2016,10,Thursday,15,1527,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AK1051,427915,430175,True,2016-10-20,2016,10,Thursday,15,1559,3,3+,4,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AK1051,427915,430175,True,2016-10-20,2016,10,Thursday,15,1559,3,3+,4,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AK1051,427915,430175,True,2016-10-20,2016,10,Thursday,15,1559,3,3+,4,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AK1051,427915,430175,True,2016-10-20,2016,10,Thursday,15,1559,3,3+,4,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AK1157,431847,427707,True,2016-10-20,2016,10,Thursday,16,1640,1,1,1,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Serious,Serious
3AK1380,431896,434951,True,2016-10-20,2016,10,Thursday,18,1830,2,2,1,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AK1641,433290,434051,True,2016-10-20,2016,10,Thursday,20,2035,2,2,1,A,Dry,Darkness: street lights present and lit,Unknown,Serious,Serious
3AL0193,425213,437870,True,2016-10-21,2016,10,Friday,7,709,2,2,1,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AL0206,429826,434396,True,2016-10-21,2016,10,Friday,7,720,2,2,1,A(M),Dry,Daylight: street lights present,Unknown,Slight,Slight
3AL0251,433863,429534,True,2016-10-21,2016,10,Friday,8,815,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3AL0691,428534,434285,True,2016-10-20,2016,10,Thursday,18,1840,2,2,3,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AL0691,428534,434285,True,2016-10-20,2016,10,Thursday,18,1840,2,2,3,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AL0691,428534,434285,True,2016-10-20,2016,10,Thursday,18,1840,2,2,3,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AL1264,430250,433231,True,2016-10-21,2016,10,Friday,17,1740,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AL1893,436133,435578,True,2016-10-21,2016,10,Friday,22,2255,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AM0599,429892,433800,True,2016-10-22,2016,10,Saturday,11,1120,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AM1126,429655,433381,True,2016-10-22,2016,10,Saturday,16,1618,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AM1209,432570,428094,True,2016-10-22,2016,10,Saturday,17,1700,2,2,5,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AM1209,432570,428094,True,2016-10-22,2016,10,Saturday,17,1700,2,2,5,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AM1209,432570,428094,True,2016-10-22,2016,10,Saturday,17,1700,2,2,5,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AM1209,432570,428094,True,2016-10-22,2016,10,Saturday,17,1700,2,2,5,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AM1209,432570,428094,True,2016-10-22,2016,10,Saturday,17,1700,2,2,5,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AM1263,435801,426891,True,2016-10-22,2016,10,Saturday,16,1650,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AM1263,435801,426891,True,2016-10-22,2016,10,Saturday,16,1650,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AM1372,428463,431349,True,2016-10-22,2016,10,Saturday,18,1830,2,2,2,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3AM1372,428463,431349,True,2016-10-22,2016,10,Saturday,18,1830,2,2,2,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Slight,Slight
3AM1609,419828,440701,True,2016-10-22,2016,10,Saturday,20,2045,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AN0678,417877,443330,True,2016-10-23,2016,10,Sunday,11,1145,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AN0822,422771,428675,True,2016-10-23,2016,10,Sunday,13,1321,2,2,1,B,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AN1034,419960,434130,True,2016-10-23,2016,10,Sunday,15,1516,4,3+,4,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AN1034,419960,434130,True,2016-10-23,2016,10,Sunday,15,1516,4,3+,4,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AN1034,419960,434130,True,2016-10-23,2016,10,Sunday,15,1516,4,3+,4,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AN1034,419960,434130,True,2016-10-23,2016,10,Sunday,15,1516,4,3+,4,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Slight,Slight
3AN1036,430587,425741,True,2016-10-23,2016,10,Sunday,15,1518,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AN1449,429237,438605,True,2016-10-23,2016,10,Sunday,18,1845,2,2,3,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AN1449,429237,438605,True,2016-10-23,2016,10,Sunday,18,1845,2,2,3,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AN1449,429237,438605,True,2016-10-23,2016,10,Sunday,18,1845,2,2,3,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AO0327,428686,434950,True,2016-10-24,2016,10,Monday,9,900,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AO0549,427844,430860,True,2016-10-24,2016,10,Monday,9,910,1,1,2,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3AO0549,427844,430860,True,2016-10-24,2016,10,Monday,9,910,1,1,2,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3AO0750,430716,435010,True,2016-10-24,2016,10,Monday,13,1342,2,2,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3AO0993,428601,432822,True,2016-10-24,2016,10,Monday,15,1538,2,2,2,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3AO0993,428601,432822,True,2016-10-24,2016,10,Monday,15,1538,2,2,2,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3AO1002,424929,427641,True,2016-10-22,2016,10,Saturday,14,1430,2,2,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3AO1097,433877,436496,True,2016-10-24,2016,10,Monday,16,1625,1,1,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3AO1221,431450,435578,True,2016-10-24,2016,10,Monday,17,1715,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AO1221,431450,435578,True,2016-10-24,2016,10,Monday,17,1715,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AP0255,432177,434627,True,2016-10-25,2016,10,Tuesday,7,702,2,2,1,Unclassified,Dry,Daylight: street lights present,Unknown,Slight,Slight
3AP0288,428629,434184,True,2016-10-25,2016,10,Tuesday,7,715,2,2,1,Unclassified,Wet / Damp,Daylight: street lights present,Unknown,Serious,Serious
3AP0995,430833,434014,True,2016-10-25,2016,10,Tuesday,15,1557,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AP1308,430222,434406,True,2016-10-25,2016,10,Tuesday,18,1821,2,2,1,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AP1417,431885,434905,True,2016-10-25,2016,10,Tuesday,16,1630,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3AQ0302,436233,434285,True,2016-10-26,2016,10,Wednesday,8,835,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3AQ0489,430576,433446,True,2016-10-26,2016,10,Wednesday,11,1115,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AQ0622,428674,434618,True,2016-10-26,2016,10,Wednesday,12,1251,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AQ0622,428674,434618,True,2016-10-26,2016,10,Wednesday,12,1251,2,2,2,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AQ0775,442390,445860,True,2016-10-26,2016,10,Wednesday,14,1408,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AQ0911,443616,435523,True,2016-10-26,2016,10,Wednesday,15,1514,3,3+,3,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AQ0911,443616,435523,True,2016-10-26,2016,10,Wednesday,15,1514,3,3+,3,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AQ0911,443616,435523,True,2016-10-26,2016,10,Wednesday,15,1514,3,3+,3,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AQ1178,429255,435644,True,2016-10-26,2016,10,Wednesday,17,1710,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AQ1413,431253,437843,True,2016-10-26,2016,10,Wednesday,18,1850,1,1,1,Unclassified,Dry,Darkness: street lighting unknown,Unknown,Slight,Slight
3AQ1464,436173,434517,True,2016-10-26,2016,10,Wednesday,17,1755,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AQ1580,420965,434367,True,2016-10-26,2016,10,Wednesday,17,1700,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AR1122,429826,432960,True,2016-10-27,2016,10,Thursday,16,1635,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AR1181,427519,433839,True,2016-10-27,2016,10,Thursday,17,1700,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AR1229,431624,426417,True,2016-10-27,2016,10,Thursday,17,1730,2,2,1,Motorway,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AR1956,428044,435069,True,2016-10-27,2016,10,Thursday,23,2335,2,2,3,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AR1956,428044,435069,True,2016-10-27,2016,10,Thursday,23,2335,2,2,3,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AR1956,428044,435069,True,2016-10-27,2016,10,Thursday,23,2335,2,2,3,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AS0267,430784,433454,True,2016-10-28,2016,10,Friday,7,708,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AS0285,434619,441231,True,2016-10-28,2016,10,Friday,7,730,2,2,1,Unclassified,Dry,Darkness: no street lighting,Fine without high winds,Slight,Slight
3AS0296,427954,430306,True,2016-10-28,2016,10,Friday,7,735,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AS0532,431002,435795,True,2016-10-27,2016,10,Thursday,12,1200,2,2,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AS1083,424112,434586,True,2016-10-28,2016,10,Friday,16,1600,4,3+,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AS1114,426835,438058,True,2016-10-28,2016,10,Friday,16,1610,2,2,1,A,Dry,Daylight: street lights present,Unknown,Slight,Slight
3AT0612,438888,432555,True,2016-10-29,2016,10,Saturday,10,1009,1,1,1,A,Dry,Daylight: street lights present,Fine without high winds,Fatal,Fatal
3AT0735,431202,429737,True,2016-10-29,2016,10,Saturday,11,1130,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AT0945,429739,433540,True,2016-10-29,2016,10,Saturday,13,1340,1,1,1,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AT1230,427726,436479,True,2016-10-29,2016,10,Saturday,16,1610,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Serious,Serious
3AT1477,430247,433241,True,2016-10-29,2016,10,Saturday,18,1825,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AT1878,429533,439290,True,2016-10-29,2016,10,Saturday,21,2150,2,2,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AU0297,428098,434518,True,2016-10-30,2016,10,Sunday,1,140,2,2,2,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AU0297,428098,434518,True,2016-10-30,2016,10,Sunday,1,140,2,2,2,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AU0624,427090,426097,True,2016-10-30,2016,10,Sunday,7,748,1,1,2,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AU0624,427090,426097,True,2016-10-30,2016,10,Sunday,7,748,1,1,2,Motorway,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AU0629,436470,434065,True,2016-10-30,2016,10,Sunday,5,535,2,2,1,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AU1390,420591,440142,True,2016-10-30,2016,10,Sunday,16,1614,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AU1390,420591,440142,True,2016-10-30,2016,10,Sunday,16,1614,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AU1758,428837,436575,True,2016-10-30,2016,10,Sunday,18,1800,3,3+,2,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AU1758,428837,436575,True,2016-10-30,2016,10,Sunday,18,1800,3,3+,2,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3AV0382,429588,434699,True,2016-10-31,2016,10,Monday,9,930,1,1,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AV0551,436182,434467,True,2016-10-31,2016,10,Monday,11,1119,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AV0551,436182,434467,True,2016-10-31,2016,10,Monday,11,1119,2,2,2,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3AV1403,438513,430325,True,2016-10-31,2016,10,Monday,18,1800,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Serious,Serious
3AV1506,431937,439283,True,2016-10-31,2016,10,Monday,18,1810,1,1,1,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
3B10350,431909,435733,True,2016-11-01,2016,11,Tuesday,8,835,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B10454,430839,434003,True,2016-11-01,2016,11,Tuesday,7,745,2,2,1,A,Dry,Daylight: street lights present,Fine without high winds,Slight,Slight
3B11347,430236,434413,True,2016-11-01,2016,11,Tuesday,23,2330,2,2,2,A,Dry,Darkness: street lights present and lit,Fine without high winds,Slight,Slight
